name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,p_nom_extendable,build_year,efficiency,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Staythorpe C,Natural Gas,CCGT,318.96,Ratcliffe,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,318.96
Seabank,Natural Gas,CCGT,222.12,Melksham,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,222.12
Peterhead,Natural Gas,CCGT,212.4,Peterhead,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,212.4
Keadby,Natural Gas,CCGT,132.3,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,132.3
Medway,Natural Gas,CCGT,135.9,Kemsley,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,135.9
Saltend*,Natural Gas,CCGT,216.0,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,216.0
Cottam Development Centre,Natural Gas,CCGT,80.1,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,80.1
Enfield,Natural Gas,CCGT,73.44,London,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,73.44
Grain CHP*,Natural Gas,CCGT,273.06,Kemsley,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,273.06
VPI Immingham*,Natural Gas,CCGT,225.36,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,225.36
Connahs Quay,Natural Gas,CCGT,248.4,Deeside,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,248.4
Peterborough,Natural Gas,OCGT,188.65,Walpole,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,188.65
Glanford Brigg,Natural Gas,OCGT,76.23,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,76.23
Barkantine Heat & Power *,Natural Gas,OCGT,0.77,London,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.77
London Heat & Power *,Natural Gas,OCGT,6.93,London,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,6.93
Wilton GT*,Natural Gas,OCGT,92.4,Stella West,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,92.4
Burghfield,Natural Gas,OCGT,38.5,Bramley,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,38.5
Chickerell,Natural Gas,OCGT,38.5,S.W.Penisula,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,38.5
Chippenham,Natural Gas,OCGT,7.7539,Melksham,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,7.7539
Pilkington - Greengate *,Natural Gas,OCGT,7.7,Deeside,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,7.7
Killingholme,Natural Gas,OCGT,462.0,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,462.0
Dungeness B,Nuclear,AGR,1161.501929,Sellindge,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,1161.501929
Hartlepool,Nuclear,AGR,1262.733749,Stella West,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,1262.733749
Heysham 1,Nuclear,AGR,1129.533986,Penwortham,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,1129.533986
Heysham 2,Nuclear,AGR,1321.341644,Penwortham,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,1321.341644
Hinkley Point B,Nuclear,AGR,1028.302167,S.W.Penisula,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,1028.302167
Hunterston B,Nuclear,AGR,0.0,Neilston,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,0.0
Torness,Nuclear,AGR,0.0,Torness,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,0.0
Sizewell B,Nuclear,PWR,1276.586524,Bramford,5.0,0.03,0.03,0.73,PQ,False,0,1.0,0,0,1,0,1276.586524
Baglan Bay GT,Oil,Diesel/gas Diesel/Gas oil,0.646,Melksham,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.646
Drax GT,Oil,Diesel/gas Diesel/Gas oil,1.5,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,1.5
West Burton GT,Oil,Diesel/gas Diesel/Gas oil,0.8,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.8
Keadby GT,Oil,Diesel/gas Diesel/Gas oil,0.5,Keadby,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.5
Grain GT,Oil,Diesel/gas Diesel/Gas oil,1.12,Kemsley,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,1.12
Cowes,Oil,Diesel/Gas oil,2.8,Lovedean,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2.8
Didcot GT,Oil,Diesel/Gas oil,2.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2.0
Little Barford GT,Oil,Diesel/Gas oil,0.34,Sundon/East Claydon,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.34
Lerwick,Oil,Diesel/Gas oil,1.34,Peterhead,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,1.34
Thatcham,Oil,Diesel/Gas oil,0.18,Bramley,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.18
Arnish,Oil,Diesel/Gas oil,0.2,Beauly,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.2
Barra,Oil,Diesel/Gas oil,0.05,Beauly,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.05
Bowmore,Oil,Diesel/Gas oil,0.12,Neilston,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.12
Kirkwall,Oil,Diesel/Gas oil,0.32,Peterhead,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.32
"Loch Carnan, South Uist",Oil,Diesel/Gas oil,0.22,Beauly,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.22
Stornoway,Oil,Diesel/Gas oil,0.46,Beauly,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.46
Tiree,Oil,Diesel/Gas oil,0.05,Neilston,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,0.05
Indian Queens,Oil,Diesel/Gas oil,2.8,S.W.Penisula,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2.8
Grain (OCGT),Oil,Diesel/Gas oil,1.0,Kemsley,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,1.0
Taylor's Lane GT,Oil,Diesel/Gas oil,2.88,Lovedean,,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2.88
Ferrybridge Multifuel 2 (FM2),Waste,Waste,111.3,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,111.3
Ferrybridge Multifuel 1 (FM1),Waste,Waste,108.12,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,108.12
Dudley EfW,Waste,Waste,11.766,Feckenham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,11.766
Wolverhampton EfW,Waste,Waste,12.72,Feckenham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,12.72
Stoke-on-Trent EfW,Waste,Waste,22.578,Daines,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,22.578
Tyseley ERF,Waste,Waste,47.7,Feckenham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,47.7
Haverton Hill Incinerator,Waste,Waste,31.959,Stella West,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,31.959
"Fibrepower, Slough",Waste,Waste,79.5,London,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,79.5
Chineham ERF,Waste,Waste,12.72,Bramley,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,12.72
Marchwood ERF,Waste,Waste,25.44,Lovedean,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,25.44
Vine Street EfW,Waste,Waste,15.105,Th. Marsh/Stocksbridge,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,15.105
Newlincs EfW,Waste,Waste,5.088,Keadby,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,5.088
Trackwork Limited (EfW),Waste,Waste,4.77,Th. Marsh/Stocksbridge,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,4.77
Riverside Resource Recovery Facility (RRRF),Waste,Waste,114.48,London,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,114.48
Lakeside EfW,Waste,Waste,47.7,London,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,47.7
Baldovie,Waste,Waste,13.197,Denny/Bonnybridge,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,13.197
Allington EFW,Waste,Waste,81.09,Kemsley,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,81.09
Coventry,Waste,Waste,7.155,Feckenham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,7.155
Ardwick Railway Goods Yard Incinerator (Newhaven EFW Plant),Waste,Waste,53.265,Daines,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,53.265
Bolton TRF,Waste,Waste,17.172,Daines,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,17.172
North Quay ERF,Waste,Waste,29.097,Lovedean,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,29.097
Sheffield ERF,Waste,Waste,30.687,Th. Marsh/Stocksbridge,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,30.687
Peterborough EfW,Waste,Waste,11.607,Walpole,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,11.607
Battlefield EfW,Waste,Waste,12.72,Deeside,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,12.72
Four Ashes EfW,Waste,Waste,36.57,Feckenham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,36.57
Cornwall ERC,Waste,Waste,31.8,S.W.Penisula,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,31.8
Severnside Energy Recovery Centre,Waste,Waste,50.88,Melksham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,50.88
Trident Park,Waste,Waste,47.7,Melksham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,47.7
Lincoln EFW,Waste,Waste,26.076,Keadby,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,26.076
North East Energy Recovery Centre (adjacent to Teesside EfW),Waste,Waste,33.39,Stella West,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,33.39
Wilton 11 EfW,Waste,Waste,77.91,Stella West,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,77.91
Runcorn EfW,Waste,Waste,159.0,Deeside,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,159.0
Cross Green ERF,Waste,Waste,18.444,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,18.444
Exeter EfW,Waste,Waste,20.67,S.W.Penisula,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,20.67
North Yard EfW,Waste,Waste,35.775,S.W.Penisula,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,35.775
Beddington EfW,Waste,Waste,41.34,London,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,41.34
K3 CHP Facility (Kemsley EfW),Waste,Waste,79.341,Kemsley,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,79.341
Allerton Waste Recovery Park (EfW),Waste,Waste,42.93,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,42.93
Ardley EfW,Waste,Waste,38.16,Sundon/East Claydon,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,38.16
Greatmoor EfW,Waste,Waste,34.98,Sundon/East Claydon,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,34.98
Twinwoods Heat & Power CHP,Waste,Waste,5.406,Sundon/East Claydon,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,5.406
Dunbar EfW (previously Oxwellmains EfW),Waste,Waste,40.704,Torness,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,40.704
Great Blakenham EfW,Waste,Waste,31.8,Bramford,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,31.8
Javelin Park EfW,Waste,Waste,23.055,Melksham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,23.055
Parc Adfer EfW,Waste,Waste,25.44,Deeside,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,25.44
EnviRecover,Waste,Waste,24.645,Feckenham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,24.645
Avonmouth Resource Recovery Centre (formerly Severn Road),Waste,Waste,54.06,Melksham,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,54.06
Fawley Waste to Energy Plant,Waste,Waste,13.674,Lovedean,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,13.674
Portsmouth ERF,Waste,Waste,22.26,Lovedean,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,22.26
Edmonton EcoPark EfW,Waste,Waste,87.45,London,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,87.45
Teesside EfW,Waste,Waste,30.528,Stella West,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,30.528
Teesside EfW (extension),Waste,Waste,15.9,Stella West,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,15.9
SELCHP ERF,Waste,Waste,55.65,London,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,55.65
Millerhill EfW (resubmission),Waste,Waste,19.875,Torness,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,19.875
Eastcroft EfW (Lines 1 & 2),Waste,Waste,14.31,Ratcliffe,0.0,0.0,0.0,0.0,PQ,False,0,1.0,0,0,1,0,14.31
Sutton Bridge Hydrogen,Hydrogen,Hydrogen,200.7525223,Walpole,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,200.7525223
Baglan Bay Hydrogen,Hydrogen,Hydrogen,127.4619189,Melksham,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,127.4619189
Severn Power Hydrogen,Hydrogen,Hydrogen,208.3512136,Melksham,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,208.3512136
Blackburn Hydrogen,Hydrogen,Hydrogen,14.70714449,Penwortham,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,14.70714449
Damhead Creek Hydrogen,Hydrogen,Hydrogen,197.3208553,Kemsley,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,197.3208553
Rye House Hydrogen,Hydrogen,Hydrogen,175.2601385,Pelham,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,175.2601385
Shoreham Hydrogen,Hydrogen,Hydrogen,102.9500114,Lovedean,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,102.9500114
Castleford Hydrogen,Hydrogen,Hydrogen,13.72666819,Thornton/Drax/Eggborough,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,13.72666819
Sandbach Hydrogen,Hydrogen,Hydrogen,13.72666819,Daines,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,13.72666819
Thornhill Hydrogen,Hydrogen,Hydrogen,12.25595374,Th. Marsh/Stocksbridge,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,12.25595374
West Burton CCGT Hydrogen,Hydrogen,Hydrogen,326.4986077,Keadby,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,326.4986077
South Humber Bank Hydrogen,Hydrogen,Hydrogen,334.5875372,Keadby,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,334.5875372
Langage Hydrogen,Hydrogen,Hydrogen,221.8327628,S.W.Penisula,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,221.8327628
Corby Hydrogen,Hydrogen,Hydrogen,99.76346347,Ratcliffe,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,99.76346347
Carrington Hydrogen,Hydrogen,Hydrogen,223.0583581,Daines,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,223.0583581
Fellside CHP* Hydrogen,Hydrogen,Hydrogen,37.9934566,Harker,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,37.9934566
Rocksavage Hydrogen,Hydrogen,Hydrogen,198.5464506,Deeside,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,198.5464506
Coryton Hydrogen,Hydrogen,Hydrogen,196.0952599,Kemsley,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,196.0952599
Spalding Hydrogen,Hydrogen,Hydrogen,232.8631211,Walpole,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,232.8631211
Marchwood Hydrogen,Hydrogen,Hydrogen,220.1169292,Lovedean,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,220.1169292
Didcot B Hydrogen,Hydrogen,Hydrogen,355.4226586,Bramley,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,355.4226586
Great Yarmouth Hydrogen,Hydrogen,Hydrogen,102.9500114,Bramford,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,102.9500114
Little Barford Hydrogen,Hydrogen,Hydrogen,177.2210911,Sundon/East Claydon,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,177.2210911
Pembroke Hydrogen,Hydrogen,Hydrogen,539.0168456,Melksham,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,539.0168456
Staythorpe C Hydrogen,Hydrogen,Hydrogen,434.3510007,Ratcliffe,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,434.3510007
Seabank Hydrogen,Hydrogen,Hydrogen,302.4769384,Melksham,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,302.4769384
Peterhead Hydrogen,Hydrogen,Hydrogen,687.5764887,Peterhead,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,687.5764887
Keadby Hydrogen,Hydrogen,Hydrogen,180.16252,Keadby,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,180.16252
Medway Hydrogen,Hydrogen,Hydrogen,185.0649015,Kemsley,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,185.0649015
Saltend* Hydrogen,Hydrogen,Hydrogen,294.1428898,Keadby,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,294.1428898
Cottam Development Centre Hydrogen,Hydrogen,Hydrogen,109.0779883,Keadby,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,109.0779883
Enfield Hydrogen,Hydrogen,Hydrogen,100.0085825,London,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,100.0085825
Grain CHP* Hydrogen,Hydrogen,Hydrogen,371.8456366,Kemsley,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,371.8456366
VPI Immingham* Hydrogen,Hydrogen,Hydrogen,306.8890817,Keadby,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,306.8890817
Connahs Quay Hydrogen,Hydrogen,Hydrogen,338.2643233,Deeside,80.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,338.2643233
Unmet Load Beauly,Unmet Load,Unmet Load,999999999.0,Beauly,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Peterhead,Unmet Load,Unmet Load,999999999.0,Peterhead,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Errochty,Unmet Load,Unmet Load,999999999.0,Errochty,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Denny/Bonnybridge,Unmet Load,Unmet Load,999999999.0,Denny/Bonnybridge,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Neilston,Unmet Load,Unmet Load,999999999.0,Neilston,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Strathaven,Unmet Load,Unmet Load,999999999.0,Strathaven,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Torness,Unmet Load,Unmet Load,999999999.0,Torness,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Eccles,Unmet Load,Unmet Load,999999999.0,Eccles,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Harker,Unmet Load,Unmet Load,999999999.0,Harker,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Stella West,Unmet Load,Unmet Load,999999999.0,Stella West,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Penwortham,Unmet Load,Unmet Load,999999999.0,Penwortham,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Deeside,Unmet Load,Unmet Load,999999999.0,Deeside,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Daines,Unmet Load,Unmet Load,999999999.0,Daines,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Th. Marsh/Stocksbridge,Unmet Load,Unmet Load,999999999.0,Th. Marsh/Stocksbridge,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Thornton/Drax/Eggborough,Unmet Load,Unmet Load,999999999.0,Thornton/Drax/Eggborough,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Keadby,Unmet Load,Unmet Load,999999999.0,Keadby,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Ratcliffe,Unmet Load,Unmet Load,999999999.0,Ratcliffe,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Feckenham,Unmet Load,Unmet Load,999999999.0,Feckenham,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Walpole,Unmet Load,Unmet Load,999999999.0,Walpole,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Bramford,Unmet Load,Unmet Load,999999999.0,Bramford,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Pelham,Unmet Load,Unmet Load,999999999.0,Pelham,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Sundon/East Claydon,Unmet Load,Unmet Load,999999999.0,Sundon/East Claydon,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Melksham,Unmet Load,Unmet Load,999999999.0,Melksham,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Bramley,Unmet Load,Unmet Load,999999999.0,Bramley,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load London,Unmet Load,Unmet Load,999999999.0,London,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Kemsley,Unmet Load,Unmet Load,999999999.0,Kemsley,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Sellindge,Unmet Load,Unmet Load,999999999.0,Sellindge,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load Lovedean,Unmet Load,Unmet Load,999999999.0,Lovedean,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Unmet Load S.W.Penisula,Unmet Load,Unmet Load,999999999.0,S.W.Penisula,999999999.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,999999999.0
Wind Offshore Keadby,Wind Offshore,Wind Offshore,2742.377679,Keadby,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2742.377679
Wind Offshore Peterhead,Wind Offshore,Floating Wind,19259.83409,Peterhead,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,19259.83409
Wind Offshore Deeside,Wind Offshore,Wind Offshore,2103.795448,Deeside,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2103.795448
Wind Offshore Bramford,Wind Offshore,Wind Offshore,14585.1398,Bramford,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,14585.1398
Wind Offshore Walpole,Wind Offshore,Wind Offshore,13011.40678,Walpole,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,13011.40678
Wind Offshore Kemsley,Wind Offshore,Wind Offshore,273.2583473,Kemsley,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,273.2583473
Wind Offshore Harker,Wind Offshore,Wind Offshore,340.8383686,Harker,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,340.8383686
Wind Offshore Sellindge,Wind Offshore,Wind Offshore,587.6523597,Sellindge,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,587.6523597
Wind Offshore Penwortham,Wind Offshore,Wind Offshore,3244.232794,Penwortham,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,3244.232794
Wind Offshore Stella West,Wind Offshore,Wind Offshore,9997.141944,Stella West,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,9997.141944
Wind Offshore Lovedean,Wind Offshore,Wind Offshore,783.5364796,Lovedean,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,783.5364796
Wind Offshore Torness,Wind Offshore,Wind Offshore,1847.570457,Torness,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,1847.570457
Wind Offshore Beauly,Wind Offshore,Floating Wind,8086.142765,Beauly,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,8086.142765
Wind Offshore Neilston,Wind Offshore,Wind Offshore,2057.542688,Neilston,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2057.542688
Wind Onshore Keadby,Wind Onshore,Wind Onshore,870.1820247,Keadby,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,870.1820247
Wind Onshore Peterhead,Wind Onshore,Wind Onshore,2524.733081,Peterhead,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,2524.733081
Wind Onshore Deeside,Wind Onshore,Wind Onshore,1147.837912,Deeside,-1.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,1147.837912
